Obj,Rating,Sub,Block
SCENES43,1,608,1
SCENES36,2,608,1
SCENES23,3,608,1
SCENES25,NA,608,2
SCENES36,1,608,2
SCENES8,3,608,1
SCENES39,1,608,2
SCENES26,NA,608,2
SCENES41,1,608,1
SCENES13,5,608,1
SCENES9,3,608,1
SCENES1,5,608,1
SCENES26,1,608,1
SCENES41,NA,608,2
SCENES20,3,608,1
SCENES49,3,608,1
SCENES9,5,646,2
SCENES46,7,646,1
SCENES43,4,646,1
SCENES11,NA,646,2
SCENES39,2,646,2
SCENES23,NA,646,2
SCENES41,NA,646,2
SCENES5,7,646,1
SCENES18,2,646,2
SCENES49,NA,646,2
SCENES37,NA,646,2
SCENES13,NA,646,2
SCENES46,NA,646,2
SCENES48,NA,646,2
SCENES49,3,646,1
SCENES5,NA,646,2
SCENES7,NA,646,2
SCENES2,1,646,1
SCENES10,6,646,1
SCENES23,2,646,1
SCENES40,3,646,1
SCENES9,5,646,1
SCENES28,7,646,1
SCENES48,3,646,1
SCENES6,2,646,1
SCENES12,4,646,2
SCENES2,NA,646,2
SCENES1,NA,646,2
SCENES44,6,646,1
SCENES22,2,646,1
SCENES12,4,646,1
SCENES10,NA,646,2
SCENES25,NA,646,2
SCENES1,3,646,1
SCENES20,NA,646,2
SCENES43,4,646,2
SCENES37,4,646,1
SCENES21,4,646,1
SCENES18,3,646,1
SCENES14,NA,646,2
SCENES11,3,646,1
SCENES36,5,646,1
SCENES20,3,646,1
SCENES6,2,646,2
SCENES14,5,646,1
SCENES26,1,646,1
SCENES28,NA,646,2
SCENES21,4,646,2
SCENES13,5,646,1
SCENES26,NA,646,2
SCENES7,4,646,1
SCENES25,1,646,1
SCENES8,5,646,1
SCENES22,NA,646,2
SCENES40,NA,646,2
SCENES44,NA,646,2
SCENES41,3,646,1
SCENES36,5,646,2
SCENES8,NA,646,2
SCENES39,1,646,1
SCENES37,3,664,1
SCENES11,2,664,1
SCENES41,1,664,1
SCENES37,NA,664,2
SCENES11,NA,664,2
SCENES20,NA,664,2
SCENES12,3,664,2
SCENES5,NA,664,2
SCENES26,NA,664,2
SCENES5,5,664,1
SCENES21,3,664,2
SCENES43,2,664,2
SCENES23,2,664,1
SCENES48,NA,664,2
SCENES1,3,664,1
SCENES9,2,664,1
SCENES21,2,664,1
SCENES14,4,664,1
SCENES8,2,664,1
SCENES22,NA,664,2
SCENES48,1,664,1
SCENES36,2,664,2
SCENES18,1,664,2
SCENES6,2,664,1
SCENES20,2,664,1
SCENES12,3,664,1
SCENES49,1,664,1
SCENES7,3,664,1
SCENES25,NA,664,2
SCENES22,1,664,1
SCENES14,NA,664,2
SCENES10,5,664,1
SCENES28,6,664,1
SCENES39,1,664,2
SCENES9,2,664,2
SCENES25,2,664,1
SCENES1,NA,664,2
SCENES13,3,664,1
SCENES26,2,664,1
SCENES39,1,664,1
SCENES2,2,664,1
SCENES2,NA,664,2
SCENES41,NA,664,2
SCENES43,2,664,1
SCENES6,1,664,2
SCENES13,NA,664,2
SCENES10,NA,664,2
SCENES46,7,664,1
SCENES44,NA,664,2
SCENES46,NA,664,2
SCENES44,7,664,1
SCENES28,NA,664,2
SCENES49,NA,664,2
SCENES23,NA,664,2
SCENES36,2,664,1
SCENES7,NA,664,2
SCENES40,4,664,1
SCENES8,NA,664,2
SCENES18,1,664,1
SCENES40,NA,664,2
SCENES10,5,665,1
SCENES13,NA,665,2
SCENES7,4,665,1
SCENES13,5,665,1
SCENES23,NA,665,2
SCENES20,5,665,1
SCENES12,4,665,2
SCENES23,4,665,1
SCENES14,5,665,1
SCENES14,NA,665,2
SCENES48,3,665,1
SCENES49,3,665,1
SCENES21,6,665,2
SCENES41,3,665,1
SCENES1,5,665,1
SCENES7,NA,665,2
SCENES43,3,665,1
SCENES18,3,665,2
SCENES37,NA,665,2
SCENES28,NA,665,2
SCENES20,NA,665,2
SCENES5,NA,665,2
SCENES11,4,665,1
SCENES28,4,665,1
SCENES36,3,665,2
SCENES22,4,665,1
SCENES2,3,665,1
SCENES44,6,665,1
SCENES2,NA,665,2
SCENES44,NA,665,2
SCENES11,NA,665,2
SCENES41,NA,665,2
SCENES43,3,665,2
SCENES40,NA,665,2
SCENES36,4,665,1
SCENES1,NA,665,2
SCENES18,4,665,1
SCENES48,NA,665,2
SCENES8,4,665,1
SCENES6,4,665,1
SCENES37,5,665,1
SCENES12,5,665,1
SCENES26,NA,665,2
SCENES39,2,665,2
SCENES6,4,665,2
SCENES10,NA,665,2
SCENES25,NA,665,2
SCENES26,3,665,1
SCENES8,NA,665,2
SCENES49,NA,665,2
SCENES22,NA,665,2
SCENES46,NA,665,2
SCENES5,5,665,1
SCENES39,2,665,1
SCENES46,5,665,1
SCENES9,4,665,2
SCENES25,3,665,1
SCENES40,6,665,1
SCENES9,4,665,1
SCENES21,6,665,1
SCENES5,7,669,1
SCENES6,2,669,2
SCENES12,7,669,2
SCENES40,4,669,1
SCENES14,7,669,1
SCENES25,NA,669,2
SCENES20,3,669,1
SCENES10,5,669,1
SCENES26,1,669,1
SCENES41,1,669,1
SCENES44,5,669,1
SCENES9,3,669,2
SCENES20,NA,669,2
SCENES8,NA,669,2
SCENES1,6,669,1
SCENES44,NA,669,2
SCENES28,7,669,1
SCENES36,1,669,2
SCENES1,NA,669,2
SCENES5,NA,669,2
SCENES21,5,669,2
SCENES10,NA,669,2
SCENES14,NA,669,2
SCENES48,2,669,1
SCENES18,1,669,1
SCENES25,2,669,1
SCENES41,NA,669,2
SCENES46,7,669,1
SCENES43,1,669,2
SCENES22,NA,669,2
SCENES2,3,669,1
SCENES21,6,669,1
SCENES8,7,669,1
SCENES49,NA,669,2
SCENES11,NA,669,2
SCENES46,NA,669,2
SCENES43,1,669,1
SCENES40,NA,669,2
SCENES18,1,669,2
SCENES7,3,669,1
SCENES26,NA,669,2
SCENES28,NA,669,2
SCENES22,1,669,1
SCENES39,1,669,1
SCENES13,NA,669,2
SCENES13,5,669,1
SCENES39,1,669,2
SCENES23,NA,669,2
SCENES12,7,669,1
SCENES11,1,669,1
SCENES9,3,669,1
SCENES2,NA,669,2
SCENES6,3,669,1
SCENES7,NA,669,2
SCENES37,NA,669,2
SCENES36,1,669,1
SCENES37,5,669,1
SCENES23,7,669,1
SCENES48,NA,669,2
SCENES49,1,669,1
SCENES1,NA,676,2
SCENES6,1,676,2
SCENES13,6,676,1
SCENES36,3,676,2
SCENES13,NA,676,2
SCENES21,6,676,1
SCENES22,2,676,1
SCENES20,2,676,1
SCENES21,6,676,2
SCENES25,NA,676,2
SCENES5,NA,676,2
SCENES20,NA,676,2
SCENES23,NA,676,2
SCENES22,NA,676,2
SCENES1,5,676,1
SCENES26,1,676,1
SCENES9,3,676,2
SCENES11,1,676,1
SCENES14,7,676,1
SCENES49,3,676,1
SCENES41,NA,676,2
SCENES25,2,676,1
SCENES5,6,676,1
SCENES6,1,676,1
SCENES28,7,676,1
SCENES18,2,676,2
SCENES48,3,676,1
SCENES18,2,676,1
SCENES37,NA,676,2
SCENES44,NA,676,2
SCENES26,NA,676,2
SCENES11,NA,676,2
SCENES39,1,676,1
SCENES7,NA,676,2
SCENES43,4,676,1
SCENES8,NA,676,2
SCENES2,NA,676,2
SCENES10,NA,676,2
SCENES36,2,676,1
SCENES40,5,676,1
SCENES28,NA,676,2
SCENES43,4,676,2
SCENES46,NA,676,2
SCENES44,5,676,1
SCENES14,NA,676,2
SCENES40,NA,676,2
SCENES37,6,676,1
SCENES48,NA,676,2
SCENES9,4,676,1
SCENES23,4,676,1
SCENES7,3,676,1
SCENES41,3,676,1
SCENES12,3,676,2
SCENES8,4,676,1
SCENES2,1,676,1
SCENES10,1,676,1
SCENES12,3,676,1
SCENES39,1,676,2
SCENES46,6,676,1
SCENES49,NA,676,2
SCENES44,7,69,1
SCENES7,NA,69,2
SCENES46,7,69,1
SCENES18,1,69,2
SCENES9,5,69,1
SCENES20,NA,69,2
SCENES2,NA,69,2
SCENES26,NA,69,2
SCENES14,NA,69,2
SCENES28,NA,69,2
SCENES14,6,69,1
SCENES18,1,69,1
SCENES25,NA,69,2
SCENES20,5,69,1
SCENES11,NA,69,2
SCENES5,NA,69,2
SCENES46,NA,69,2
SCENES9,5,69,2
SCENES10,NA,69,2
SCENES6,1,69,2
SCENES39,1,69,2
SCENES5,7,69,1
SCENES13,NA,69,2
SCENES37,5,69,1
SCENES21,7,69,1
SCENES28,7,69,1
SCENES8,NA,69,2
SCENES12,6,69,1
SCENES2,3,69,1
SCENES37,NA,69,2
SCENES39,1,69,1
SCENES41,NA,69,2
SCENES41,2,69,1
SCENES49,NA,69,2
SCENES25,1,69,1
SCENES8,5,69,1
SCENES23,2,69,1
SCENES22,2,69,1
SCENES40,NA,69,2
SCENES22,NA,69,2
SCENES26,1,69,1
SCENES44,NA,69,2
SCENES49,3,69,1
SCENES11,2,69,1
SCENES1,6,69,1
SCENES13,6,69,1
SCENES40,6,69,1
SCENES43,3,69,2
SCENES36,3,69,2
SCENES6,1,69,1
SCENES43,2,69,1
SCENES23,NA,69,2
SCENES12,6,69,2
SCENES36,2,69,1
SCENES7,4,69,1
SCENES10,5,69,1
SCENES48,NA,69,2
SCENES48,3,69,1
SCENES21,6,69,2
SCENES1,NA,69,2
SCENES23,2,691,1
SCENES12,7,691,2
SCENES40,NA,691,2
SCENES21,7,691,1
SCENES25,1,691,1
SCENES10,3,691,1
SCENES41,NA,691,2
SCENES9,7,691,1
SCENES9,6,691,2
SCENES44,NA,691,2
SCENES1,NA,691,2
SCENES40,6,691,1
SCENES25,NA,691,2
SCENES13,NA,691,2
SCENES43,1,691,2
SCENES14,NA,691,2
SCENES6,1,691,2
SCENES22,NA,691,2
SCENES18,1,691,2
SCENES28,NA,691,2
SCENES48,NA,691,2
SCENES10,NA,691,2
SCENES46,7,691,1
SCENES2,NA,691,2
SCENES36,1,691,1
SCENES8,NA,691,2
SCENES48,1,691,1
SCENES36,1,691,2
SCENES26,1,691,1
SCENES39,1,691,1
SCENES43,1,691,1
SCENES5,6,691,1
SCENES22,1,691,1
SCENES41,1,691,1
SCENES49,NA,691,2
SCENES8,7,691,1
SCENES11,NA,691,2
SCENES39,1,691,2
SCENES28,6,691,1
SCENES21,6,691,2
SCENES23,NA,691,2
SCENES11,1,691,1
SCENES37,5,691,1
SCENES13,5,691,1
SCENES7,4,691,1
SCENES20,3,691,1
SCENES18,1,691,1
SCENES26,NA,691,2
SCENES5,NA,691,2
SCENES14,7,691,1
SCENES6,2,691,1
SCENES49,1,691,1
SCENES1,4,691,1
SCENES44,5,691,1
SCENES37,NA,691,2
SCENES7,NA,691,2
SCENES20,NA,691,2
SCENES46,NA,691,2
SCENES12,5,691,1
SCENES2,1,691,1
SCENES9,6,735,2
SCENES18,1,735,2
SCENES1,6,735,1
SCENES43,2,735,1
SCENES48,NA,735,2
SCENES13,NA,735,2
SCENES10,2,735,1
SCENES11,1,735,1
SCENES48,1,735,1
SCENES5,NA,735,2
SCENES20,NA,735,2
SCENES21,6,735,1
SCENES23,3,735,1
SCENES43,2,735,2
SCENES26,1,735,1
SCENES12,7,735,2
SCENES46,7,735,1
SCENES41,2,735,1
SCENES49,1,735,1
SCENES8,6,735,1
SCENES22,NA,735,2
SCENES10,NA,735,2
SCENES14,6,735,1
SCENES5,5,735,1
SCENES36,2,735,2
SCENES7,NA,735,2
SCENES8,NA,735,2
SCENES6,2,735,2
SCENES6,2,735,1
SCENES2,2,735,1
SCENES22,2,735,1
SCENES28,7,735,1
SCENES39,1,735,2
SCENES25,1,735,1
SCENES18,1,735,1
SCENES7,6,735,1
SCENES40,6,735,1
SCENES13,6,735,1
SCENES25,NA,735,2
SCENES26,NA,735,2
SCENES41,NA,735,2
SCENES11,NA,735,2
SCENES21,6,735,2
SCENES44,NA,735,2
SCENES23,NA,735,2
SCENES1,NA,735,2
SCENES46,NA,735,2
SCENES28,NA,735,2
SCENES39,1,735,1
SCENES37,NA,735,2
SCENES20,2,735,1
SCENES36,2,735,1
SCENES37,5,735,1
SCENES49,NA,735,2
SCENES2,NA,735,2
SCENES44,5,735,1
SCENES9,6,735,1
SCENES14,NA,735,2
SCENES40,NA,735,2
SCENES12,7,735,1
SCENES41,NA,772,2
SCENES12,7,772,1
SCENES9,6,772,2
SCENES26,2,772,1
SCENES11,3,772,1
SCENES1,NA,772,2
SCENES26,NA,772,2
SCENES48,NA,772,2
SCENES5,NA,772,2
SCENES21,5,772,1
SCENES18,2,772,1
SCENES37,NA,772,2
SCENES49,NA,772,2
SCENES14,NA,772,2
SCENES2,NA,772,2
SCENES37,6,772,1
SCENES9,5,772,1
SCENES44,7,772,1
SCENES39,2,772,2
SCENES1,5,772,1
SCENES43,4,772,2
SCENES22,NA,772,2
SCENES14,7,772,1
SCENES40,6,772,1
SCENES46,7,772,1
SCENES40,NA,772,2
SCENES10,NA,772,2
SCENES22,1,772,1
SCENES23,1,772,1
SCENES20,NA,772,2
SCENES7,5,772,1
SCENES6,1,772,1
SCENES23,NA,772,2
SCENES8,5,772,1
SCENES39,2,772,1
SCENES46,NA,772,2
SCENES18,2,772,2
SCENES25,NA,772,2
SCENES6,2,772,2
SCENES49,2,772,1
SCENES36,2,772,2
SCENES11,NA,772,2
SCENES28,NA,772,2
SCENES41,2,772,1
SCENES8,NA,772,2
SCENES12,7,772,2
SCENES43,4,772,1
SCENES13,6,772,1
SCENES13,NA,772,2
SCENES28,7,772,1
SCENES5,7,772,1
SCENES20,2,772,1
SCENES44,NA,772,2
SCENES25,1,772,1
SCENES36,3,772,1
SCENES48,2,772,1
SCENES7,NA,772,2
SCENES10,7,772,1
SCENES2,2,772,1
SCENES21,6,772,2
SCENES46,7,78,1
SCENES49,1,78,1
SCENES39,1,78,2
SCENES5,NA,78,2
SCENES46,NA,78,2
SCENES13,NA,78,2
SCENES44,7,78,1
SCENES2,NA,78,2
SCENES43,4,78,2
SCENES9,5,78,1
SCENES48,2,78,1
SCENES11,1,78,1
SCENES18,1,78,2
SCENES22,NA,78,2
SCENES1,4,78,1
SCENES21,5,78,1
SCENES37,NA,78,2
SCENES23,NA,78,2
SCENES40,5,78,1
SCENES1,NA,78,2
SCENES25,1,78,1
SCENES28,7,78,1
SCENES5,6,78,1
SCENES26,1,78,1
SCENES13,6,78,1
SCENES12,7,78,2
SCENES44,NA,78,2
SCENES18,1,78,1
SCENES22,1,78,1
SCENES8,6,78,1
SCENES2,1,78,1
SCENES43,4,78,1
SCENES20,NA,78,2
SCENES48,NA,78,2
SCENES7,NA,78,2
SCENES9,3,78,2
SCENES7,1,78,1
SCENES49,NA,78,2
SCENES6,1,78,1
SCENES14,NA,78,2
SCENES41,NA,78,2
SCENES37,6,78,1
SCENES10,7,78,1
SCENES21,3,78,2
SCENES36,1,78,1
SCENES40,NA,78,2
SCENES39,1,78,1
SCENES11,NA,78,2
SCENES23,2,78,1
SCENES41,1,78,1
SCENES25,NA,78,2
SCENES28,NA,78,2
SCENES26,NA,78,2
SCENES8,NA,78,2
SCENES12,7,78,1
SCENES36,1,78,2
SCENES14,7,78,1
SCENES10,NA,78,2
SCENES6,1,78,2
SCENES20,4,78,1
SCENES8,6,79,1
SCENES26,NA,79,2
SCENES8,NA,79,2
SCENES26,2,79,1
SCENES28,6,79,1
SCENES39,2,79,2
SCENES9,5,79,1
SCENES48,NA,79,2
SCENES43,3,79,2
SCENES48,5,79,1
SCENES18,1,79,1
SCENES43,2,79,1
SCENES22,NA,79,2
SCENES49,NA,79,2
SCENES46,7,79,1
SCENES23,NA,79,2
SCENES22,2,79,1
SCENES46,NA,79,2
SCENES14,NA,79,2
SCENES14,7,79,1
SCENES10,6,79,1
SCENES5,6,79,1
SCENES13,7,79,1
SCENES9,5,79,2
SCENES20,NA,79,2
SCENES25,1,79,1
SCENES37,NA,79,2
SCENES7,NA,79,2
SCENES37,5,79,1
SCENES12,6,79,2
SCENES23,3,79,1
SCENES28,NA,79,2
SCENES39,1,79,1
SCENES7,4,79,1
SCENES21,5,79,2
SCENES1,NA,79,2
SCENES41,2,79,1
SCENES1,6,79,1
SCENES11,NA,79,2
SCENES13,NA,79,2
SCENES21,5,79,1
SCENES6,2,79,1
SCENES36,4,79,2
SCENES44,NA,79,2
SCENES36,3,79,1
SCENES18,2,79,2
SCENES11,2,79,1
SCENES20,2,79,1
SCENES40,NA,79,2
SCENES41,NA,79,2
SCENES40,5,79,1
SCENES12,7,79,1
SCENES2,3,79,1
SCENES25,NA,79,2
SCENES6,2,79,2
SCENES49,4,79,1
SCENES5,NA,79,2
SCENES10,NA,79,2
SCENES2,NA,79,2
SCENES44,5,79,1
SCENES22,4,86,1
SCENES1,6,86,1
SCENES23,4,86,1
SCENES48,4,86,1
SCENES39,2,86,1
SCENES36,2,86,2
SCENES12,6,86,1
SCENES9,6,86,1
SCENES43,2,86,1
SCENES10,NA,86,2
SCENES25,NA,86,2
SCENES5,5,86,1
SCENES10,4,86,1
SCENES13,5,86,1
SCENES2,NA,86,2
SCENES25,2,86,1
SCENES7,5,86,1
SCENES18,4,86,2
SCENES46,NA,86,2
SCENES46,7,86,1
SCENES49,NA,86,2
SCENES43,2,86,2
SCENES21,7,86,1
SCENES28,NA,86,2
SCENES14,NA,86,2
SCENES26,NA,86,2
SCENES6,2,86,2
SCENES26,1,86,1
SCENES36,2,86,1
SCENES11,NA,86,2
SCENES37,NA,86,2
SCENES12,6,86,2
SCENES23,NA,86,2
SCENES6,2,86,1
SCENES13,NA,86,2
SCENES20,NA,86,2
SCENES28,6,86,1
SCENES2,3,86,1
SCENES21,7,86,2
SCENES9,5,86,2
SCENES8,NA,86,2
SCENES14,6,86,1
SCENES8,6,86,1
SCENES7,NA,86,2
SCENES20,4,86,1
SCENES37,6,86,1
SCENES40,NA,86,2
SCENES44,6,86,1
SCENES40,6,86,1
SCENES41,NA,86,2
SCENES39,2,86,2
SCENES11,4,86,1
SCENES1,NA,86,2
SCENES22,NA,86,2
SCENES49,4,86,1
SCENES48,NA,86,2
SCENES41,4,86,1
SCENES44,NA,86,2
SCENES18,4,86,1
SCENES5,NA,86,2
SCENES49,NA,88,2
SCENES40,5,88,1
SCENES7,3,88,1
SCENES48,NA,88,2
SCENES39,2,88,1
SCENES23,4,88,1
SCENES12,7,88,1
SCENES26,1,88,1
SCENES25,2,88,1
SCENES20,3,88,1
SCENES6,2,88,1
SCENES22,NA,88,2
SCENES14,NA,88,2
SCENES22,1,88,1
SCENES44,5,88,1
SCENES48,3,88,1
SCENES13,6,88,1
SCENES26,NA,88,2
SCENES12,6,88,2
SCENES9,5,88,1
SCENES20,NA,88,2
SCENES13,NA,88,2
SCENES8,4,88,1
SCENES46,7,88,1
SCENES21,5,88,2
SCENES41,2,88,1
SCENES11,2,88,1
SCENES9,5,88,2
SCENES25,NA,88,2
SCENES8,NA,88,2
SCENES18,2,88,1
SCENES23,NA,88,2
SCENES21,6,88,1
SCENES49,3,88,1
SCENES37,4,88,1
SCENES46,NA,88,2
SCENES5,7,88,1
SCENES6,2,88,2
SCENES14,7,88,1
SCENES10,5,88,1
SCENES43,2,88,2
SCENES28,5,88,1
SCENES41,NA,88,2
SCENES39,2,88,2
SCENES37,NA,88,2
SCENES1,4,88,1
SCENES7,NA,88,2
SCENES2,NA,88,2
SCENES5,NA,88,2
SCENES36,3,88,2
SCENES43,2,88,1
SCENES11,NA,88,2
SCENES10,NA,88,2
SCENES44,NA,88,2
SCENES36,3,88,1
SCENES40,NA,88,2
SCENES2,3,88,1
SCENES1,NA,88,2
SCENES18,1,88,2
SCENES28,NA,88,2
SCENES10,3,93,1
SCENES10,NA,93,2
SCENES37,4,93,1
SCENES6,1,93,2
SCENES28,NA,93,2
SCENES41,NA,93,2
SCENES11,NA,93,2
SCENES6,1,93,1
SCENES26,1,93,1
SCENES9,5,93,2
SCENES13,NA,93,2
SCENES13,6,93,1
SCENES48,NA,93,2
SCENES20,1,93,1
SCENES25,1,93,1
SCENES44,NA,93,2
SCENES41,1,93,1
SCENES39,1,93,2
SCENES36,1,93,1
SCENES21,4,93,2
SCENES44,5,93,1
SCENES26,NA,93,2
SCENES43,1,93,1
SCENES37,NA,93,2
SCENES28,3,93,1
SCENES49,1,93,1
SCENES2,1,93,1
SCENES21,5,93,1
SCENES43,1,93,2
SCENES12,1,93,1
SCENES23,1,93,1
SCENES39,1,93,1
SCENES48,1,93,1
SCENES8,2,93,1
SCENES9,5,93,1
SCENES40,4,93,1
SCENES23,NA,93,2
SCENES22,1,93,1
SCENES7,NA,93,2
SCENES36,1,93,2
SCENES22,NA,93,2
SCENES46,NA,93,2
SCENES49,NA,93,2
SCENES5,5,93,1
SCENES20,NA,93,2
SCENES1,5,93,1
SCENES12,1,93,2
SCENES2,NA,93,2
SCENES11,1,93,1
SCENES7,1,93,1
SCENES18,1,93,1
SCENES8,NA,93,2
SCENES25,NA,93,2
SCENES1,NA,93,2
SCENES40,NA,93,2
SCENES14,NA,93,2
SCENES14,6,93,1
SCENES5,NA,93,2
SCENES46,2,93,1
SCENES18,1,93,2
SCENES22,3,95,1
SCENES40,NA,95,2
SCENES9,6,95,2
SCENES6,2,95,2
SCENES28,NA,95,2
SCENES36,2,95,1
SCENES43,2,95,1
SCENES46,NA,95,2
SCENES13,7,95,1
SCENES43,3,95,2
SCENES5,NA,95,2
SCENES39,3,95,2
SCENES7,NA,95,2
SCENES13,NA,95,2
SCENES10,NA,95,2
SCENES10,6,95,1
SCENES9,6,95,1
SCENES49,3,95,1
SCENES11,NA,95,2
SCENES25,NA,95,2
SCENES12,7,95,1
SCENES41,NA,95,2
SCENES6,3,95,1
SCENES44,NA,95,2
SCENES48,4,95,1
SCENES44,5,95,1
SCENES26,NA,95,2
SCENES36,3,95,2
SCENES26,2,95,1
SCENES46,6,95,1
SCENES48,NA,95,2
SCENES21,7,95,2
SCENES23,NA,95,2
SCENES25,2,95,1
SCENES5,7,95,1
SCENES20,NA,95,2
SCENES49,NA,95,2
SCENES8,NA,95,2
SCENES40,5,95,1
SCENES14,NA,95,2
SCENES23,4,95,1
SCENES22,NA,95,2
SCENES2,3,95,1
SCENES39,2,95,1
SCENES18,3,95,2
SCENES41,3,95,1
SCENES1,NA,95,2
SCENES2,NA,95,2
SCENES12,7,95,2
SCENES14,7,95,1
SCENES11,4,95,1
SCENES7,5,95,1
SCENES28,6,95,1
SCENES37,6,95,1
SCENES21,7,95,1
SCENES37,NA,95,2
SCENES1,5,95,1
SCENES20,7,95,1
SCENES8,6,95,1
SCENES18,3,95,1
